STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN012070800,"BOMBAY SANTACRUZ, IN",4/6/2014,,83,90,
IN012070800,"BOMBAY SANTACRUZ, IN",4/7/2014,,82,88,
IN012070800,"BOMBAY SANTACRUZ, IN",4/8/2014,,82,90,
IN012070800,"BOMBAY SANTACRUZ, IN",4/9/2014,,82,90,
IN012070800,"BOMBAY SANTACRUZ, IN",4/10/2014,,81,89,
IN012070800,"BOMBAY SANTACRUZ, IN",4/11/2014,,82,90,
IN012070800,"BOMBAY SANTACRUZ, IN",4/12/2014,,81,89,
IN012070800,"BOMBAY SANTACRUZ, IN",4/13/2014,,81,88,
IN012070800,"BOMBAY SANTACRUZ, IN",4/14/2014,,81,88,
IN012070800,"BOMBAY SANTACRUZ, IN",4/15/2014,,81,88,
IN012070800,"BOMBAY SANTACRUZ, IN",4/16/2014,,82,89,
IN012070800,"BOMBAY SANTACRUZ, IN",4/17/2014,,83,89,
IN012070800,"BOMBAY SANTACRUZ, IN",4/18/2014,,83,89,
IN012070800,"BOMBAY SANTACRUZ, IN",4/19/2014,,83,90,
IN012070800,"BOMBAY SANTACRUZ, IN",4/20/2014,,85,92,
IN012070800,"BOMBAY SANTACRUZ, IN",4/21/2014,,89,102,
IN012070800,"BOMBAY SANTACRUZ, IN",4/22/2014,,90,99,
IN012070800,"BOMBAY SANTACRUZ, IN",4/23/2014,,91,100,
IN012070800,"BOMBAY SANTACRUZ, IN",4/24/2014,,88,98,
IN012070800,"BOMBAY SANTACRUZ, IN",4/25/2014,,85,93,
IN012070800,"BOMBAY SANTACRUZ, IN",4/26/2014,,86,96,
IN012070800,"BOMBAY SANTACRUZ, IN",4/27/2014,,85,92,
IN012070800,"BOMBAY SANTACRUZ, IN",4/28/2014,,86,93,
IN012070800,"BOMBAY SANTACRUZ, IN",4/29/2014,,85,92,
IN012070800,"BOMBAY SANTACRUZ, IN",4/30/2014,,85,94,
IN012070800,"BOMBAY SANTACRUZ, IN",5/1/2014,,86,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/2/2014,,85,91,78
IN012070800,"BOMBAY SANTACRUZ, IN",5/3/2014,,85,96,
IN012070800,"BOMBAY SANTACRUZ, IN",5/4/2014,,86,96,
IN012070800,"BOMBAY SANTACRUZ, IN",5/5/2014,,86,95,
IN012070800,"BOMBAY SANTACRUZ, IN",5/6/2014,,87,94,
IN012070800,"BOMBAY SANTACRUZ, IN",5/7/2014,,88,95,
IN012070800,"BOMBAY SANTACRUZ, IN",5/8/2014,,88,96,
IN012070800,"BOMBAY SANTACRUZ, IN",5/9/2014,,87,94,
IN012070800,"BOMBAY SANTACRUZ, IN",5/10/2014,,86,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/11/2014,,86,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/12/2014,,86,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/13/2014,,86,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/14/2014,,86,91,
IN012070800,"BOMBAY SANTACRUZ, IN",5/15/2014,,86,93,
IN012070800,"BOMBAY SANTACRUZ, IN",5/16/2014,,86,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/17/2014,,86,93,
IN012070800,"BOMBAY SANTACRUZ, IN",5/18/2014,,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/19/2014,,89,96,
IN012070800,"BOMBAY SANTACRUZ, IN",5/20/2014,,88,94,
IN012070800,"BOMBAY SANTACRUZ, IN",5/21/2014,,87,93,
IN012070800,"BOMBAY SANTACRUZ, IN",5/22/2014,,86,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/23/2014,,86,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/24/2014,,87,94,
IN012070800,"BOMBAY SANTACRUZ, IN",5/25/2014,,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",5/26/2014,,87,93,
IN012070800,"BOMBAY SANTACRUZ, IN",5/27/2014,,87,93,
IN012070800,"BOMBAY SANTACRUZ, IN",5/28/2014,,87,93,
IN012070800,"BOMBAY SANTACRUZ, IN",5/29/2014,,87,93,84
IN012070800,"BOMBAY SANTACRUZ, IN",5/30/2014,,87,93,
IN012070800,"BOMBAY SANTACRUZ, IN",5/31/2014,,87,93,
IN012070800,"BOMBAY SANTACRUZ, IN",6/1/2014,,87,93,
IN012070800,"BOMBAY SANTACRUZ, IN",6/2/2014,,88,93,
IN012070800,"BOMBAY SANTACRUZ, IN",6/3/2014,,89,94,
IN012070800,"BOMBAY SANTACRUZ, IN",6/4/2014,0.08,88,94,
IN012070800,"BOMBAY SANTACRUZ, IN",6/5/2014,0,88,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/6/2014,,88,94,
IN012070800,"BOMBAY SANTACRUZ, IN",6/7/2014,,89,94,
IN012070800,"BOMBAY SANTACRUZ, IN",6/8/2014,,89,94,
IN012070800,"BOMBAY SANTACRUZ, IN",6/9/2014,,89,96,
IN012070800,"BOMBAY SANTACRUZ, IN",6/10/2014,,93,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/11/2014,,91,99,
IN012070800,"BOMBAY SANTACRUZ, IN",6/12/2014,0,88,97,
IN012070800,"BOMBAY SANTACRUZ, IN",6/13/2014,0.35,86,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/14/2014,0.28,87,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/15/2014,0.59,87,93,
IN012070800,"BOMBAY SANTACRUZ, IN",6/16/2014,0.59,84,91,
IN012070800,"BOMBAY SANTACRUZ, IN",6/17/2014,1.26,87,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/18/2014,0,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",6/19/2014,0.28,87,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/20/2014,0.01,88,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/21/2014,0,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",6/22/2014,,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",6/23/2014,,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",6/24/2014,,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",6/25/2014,,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",6/26/2014,0.02,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",6/27/2014,0,87,,
IN012070800,"BOMBAY SANTACRUZ, IN",6/28/2014,,88,92,
IN012070800,"BOMBAY SANTACRUZ, IN",6/29/2014,,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",6/30/2014,,87,92,
IN012070800,"BOMBAY SANTACRUZ, IN",7/1/2014,0.08,88,92,
IN012070800,"BOMBAY SANTACRUZ, IN",7/2/2014,0.47,80,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/3/2014,8.15,79,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/4/2014,2.32,83,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/5/2014,0.12,86,90,
IN012070800,"BOMBAY SANTACRUZ, IN",7/6/2014,0,86,90,
IN012070800,"BOMBAY SANTACRUZ, IN",7/7/2014,0.16,81,88,
IN012070800,"BOMBAY SANTACRUZ, IN",7/8/2014,3.86,83,88,
IN012070800,"BOMBAY SANTACRUZ, IN",7/9/2014,1.3,80,82,
IN012070800,"BOMBAY SANTACRUZ, IN",7/10/2014,1.93,80,86,
IN012070800,"BOMBAY SANTACRUZ, IN",7/11/2014,1.89,78,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/12/2014,4.25,77,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/13/2014,3.07,80,84,76
IN012070800,"BOMBAY SANTACRUZ, IN",7/14/2014,1.54,81,87,
IN012070800,"BOMBAY SANTACRUZ, IN",7/15/2014,1.06,78,81,
IN012070800,"BOMBAY SANTACRUZ, IN",7/16/2014,6.85,80,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/17/2014,2.2,82,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/18/2014,1.81,82,87,
IN012070800,"BOMBAY SANTACRUZ, IN",7/19/2014,0.39,84,89,
IN012070800,"BOMBAY SANTACRUZ, IN",7/20/2014,0.12,83,89,
IN012070800,"BOMBAY SANTACRUZ, IN",7/21/2014,0.28,84,89,
IN012070800,"BOMBAY SANTACRUZ, IN",7/22/2014,0.16,83,87,
IN012070800,"BOMBAY SANTACRUZ, IN",7/23/2014,0,82,83,
IN012070800,"BOMBAY SANTACRUZ, IN",7/24/2014,0.47,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/25/2014,0.12,85,90,
IN012070800,"BOMBAY SANTACRUZ, IN",7/26/2014,0.39,84,89,
IN012070800,"BOMBAY SANTACRUZ, IN",7/27/2014,0.12,80,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/28/2014,5.63,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/29/2014,1.89,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",7/30/2014,5.16,82,85,
IN012070800,"BOMBAY SANTACRUZ, IN",7/31/2014,1.73,79,,
IN012070800,"BOMBAY SANTACRUZ, IN",8/1/2014,3.46,82,,
IN012070800,"BOMBAY SANTACRUZ, IN",8/2/2014,0.39,81,85,
IN012070800,"BOMBAY SANTACRUZ, IN",8/3/2014,1.02,81,86,
IN012070800,"BOMBAY SANTACRUZ, IN",8/4/2014,1.06,81,85,
IN012070800,"BOMBAY SANTACRUZ, IN",8/5/2014,1.65,82,,
IN012070800,"BOMBAY SANTACRUZ, IN",8/6/2014,0.47,81,86,
IN012070800,"BOMBAY SANTACRUZ, IN",8/7/2014,1.65,82,87,
IN012070800,"BOMBAY SANTACRUZ, IN",8/8/2014,0.55,82,,
IN012070800,"BOMBAY SANTACRUZ, IN",8/9/2014,0.31,81,88,
IN012070800,"BOMBAY SANTACRUZ, IN",8/10/2014,0.75,82,87,
IN012070800,"BOMBAY SANTACRUZ, IN",8/11/2014,0.08,83,88,
IN012070800,"BOMBAY SANTACRUZ, IN",8/12/2014,0.24,82,86,
IN012070800,"BOMBAY SANTACRUZ, IN",8/13/2014,0.04,83,88,
IN012070800,"BOMBAY SANTACRUZ, IN",8/14/2014,0.04,82,88,
IN012070800,"BOMBAY SANTACRUZ, IN",8/15/2014,0.59,83,88,
IN012070800,"BOMBAY SANTACRUZ, IN",8/16/2014,0.31,83,87,
IN012070800,"BOMBAY SANTACRUZ, IN",8/17/2014,0.02,84,88,
IN012070800,"BOMBAY SANTACRUZ, IN",8/18/2014,0.08,83,87,
IN012070800,"BOMBAY SANTACRUZ, IN",8/19/2014,0.08,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",8/20/2014,0.04,84,87,
IN012070800,"BOMBAY SANTACRUZ, IN",8/21/2014,1.18,83,89,
IN012070800,"BOMBAY SANTACRUZ, IN",8/22/2014,0,81,84,
IN012070800,"BOMBAY SANTACRUZ, IN",8/23/2014,0.67,83,90,
IN012070800,"BOMBAY SANTACRUZ, IN",8/24/2014,0.03,83,89,
IN012070800,"BOMBAY SANTACRUZ, IN",8/25/2014,0.12,82,87,
IN012070800,"BOMBAY SANTACRUZ, IN",8/26/2014,0.67,79,83,
IN012070800,"BOMBAY SANTACRUZ, IN",8/27/2014,0.63,80,88,
IN012070800,"BOMBAY SANTACRUZ, IN",8/28/2014,0.08,80,84,
IN012070800,"BOMBAY SANTACRUZ, IN",8/29/2014,0.12,82,87,
IN012070800,"BOMBAY SANTACRUZ, IN",8/30/2014,0.08,82,89,
IN012070800,"BOMBAY SANTACRUZ, IN",8/31/2014,1.57,79,81,
IN012070800,"BOMBAY SANTACRUZ, IN",9/1/2014,4.57,78,,
IN012070800,"BOMBAY SANTACRUZ, IN",9/2/2014,1.69,80,86,
IN012070800,"BOMBAY SANTACRUZ, IN",9/3/2014,1.06,82,87,
IN012070800,"BOMBAY SANTACRUZ, IN",9/4/2014,0.24,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",9/5/2014,1.06,80,83,
IN012070800,"BOMBAY SANTACRUZ, IN",9/6/2014,0.51,83,88,
IN012070800,"BOMBAY SANTACRUZ, IN",9/7/2014,0,84,89,
IN012070800,"BOMBAY SANTACRUZ, IN",9/8/2014,0,82,85,
IN012070800,"BOMBAY SANTACRUZ, IN",9/9/2014,0.28,81,85,
IN012070800,"BOMBAY SANTACRUZ, IN",9/10/2014,0.2,81,87,
IN012070800,"BOMBAY SANTACRUZ, IN",9/11/2014,0.47,83,87,
IN012070800,"BOMBAY SANTACRUZ, IN",9/12/2014,0.01,82,87,
IN012070800,"BOMBAY SANTACRUZ, IN",9/13/2014,0.01,83,88,
IN012070800,"BOMBAY SANTACRUZ, IN",9/14/2014,0.02,83,89,
IN012070800,"BOMBAY SANTACRUZ, IN",9/15/2014,0,83,89,
IN012070800,"BOMBAY SANTACRUZ, IN",9/16/2014,0.08,83,88,
IN012070800,"BOMBAY SANTACRUZ, IN",9/17/2014,0,83,88,
IN012070800,"BOMBAY SANTACRUZ, IN",9/18/2014,0.2,82,86,
IN012070800,"BOMBAY SANTACRUZ, IN",9/19/2014,0.12,81,85,
IN012070800,"BOMBAY SANTACRUZ, IN",9/20/2014,0.01,82,86,
IN012070800,"BOMBAY SANTACRUZ, IN",9/21/2014,0.47,83,,
IN012070800,"BOMBAY SANTACRUZ, IN",9/22/2014,0.24,82,88,
IN012070800,"BOMBAY SANTACRUZ, IN",9/23/2014,0,83,89,
IN012070800,"BOMBAY SANTACRUZ, IN",9/24/2014,,83,90,
IN012070800,"BOMBAY SANTACRUZ, IN",9/25/2014,,84,90,
IN012070800,"BOMBAY SANTACRUZ, IN",9/26/2014,0.08,83,88,
IN012070800,"BOMBAY SANTACRUZ, IN",9/27/2014,0.01,88,96,
IN012070800,"BOMBAY SANTACRUZ, IN",9/28/2014,0,89,,
IN012070800,"BOMBAY SANTACRUZ, IN",9/29/2014,,88,99,
IN012070800,"BOMBAY SANTACRUZ, IN",9/30/2014,,85,98,
IN012070800,"BOMBAY SANTACRUZ, IN",10/1/2014,,83,91,
IN012070800,"BOMBAY SANTACRUZ, IN",10/2/2014,,87,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/3/2014,,88,95,
IN012070800,"BOMBAY SANTACRUZ, IN",10/4/2014,,87,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/5/2014,,88,96,
IN012070800,"BOMBAY SANTACRUZ, IN",10/6/2014,,88,93,
IN012070800,"BOMBAY SANTACRUZ, IN",10/7/2014,,83,91,
IN012070800,"BOMBAY SANTACRUZ, IN",10/8/2014,,84,91,
IN012070800,"BOMBAY SANTACRUZ, IN",10/9/2014,,85,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/10/2014,,87,93,77
IN012070800,"BOMBAY SANTACRUZ, IN",10/11/2014,,88,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/12/2014,,88,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/13/2014,,86,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/14/2014,,85,91,
IN012070800,"BOMBAY SANTACRUZ, IN",10/15/2014,,88,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/16/2014,,90,99,
IN012070800,"BOMBAY SANTACRUZ, IN",10/17/2014,,89,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/18/2014,,88,96,
IN012070800,"BOMBAY SANTACRUZ, IN",10/19/2014,,87,96,
IN012070800,"BOMBAY SANTACRUZ, IN",10/20/2014,,88,98,
IN012070800,"BOMBAY SANTACRUZ, IN",10/21/2014,0.01,89,98,
IN012070800,"BOMBAY SANTACRUZ, IN",10/22/2014,0,89,99,
IN012070800,"BOMBAY SANTACRUZ, IN",10/23/2014,,89,99,
IN012070800,"BOMBAY SANTACRUZ, IN",10/24/2014,,88,96,
IN012070800,"BOMBAY SANTACRUZ, IN",10/25/2014,0.01,81,84,
IN012070800,"BOMBAY SANTACRUZ, IN",10/26/2014,0,81,87,74
IN012070800,"BOMBAY SANTACRUZ, IN",10/27/2014,0,82,,
IN012070800,"BOMBAY SANTACRUZ, IN",10/28/2014,0,84,94,
IN012070800,"BOMBAY SANTACRUZ, IN",10/29/2014,,85,96,
IN012070800,"BOMBAY SANTACRUZ, IN",10/30/2014,,84,97,
IN012070800,"BOMBAY SANTACRUZ, IN",10/31/2014,,84,96,
IN012070800,"BOMBAY SANTACRUZ, IN",11/1/2014,,85,97,
IN012070800,"BOMBAY SANTACRUZ, IN",11/2/2014,,85,96,
IN012070800,"BOMBAY SANTACRUZ, IN",11/3/2014,,87,99,
IN012070800,"BOMBAY SANTACRUZ, IN",11/4/2014,,86,97,
IN012070800,"BOMBAY SANTACRUZ, IN",11/5/2014,,86,96,
IN012070800,"BOMBAY SANTACRUZ, IN",11/6/2014,,85,94,
IN012070800,"BOMBAY SANTACRUZ, IN",11/7/2014,,85,,
IN012070800,"BOMBAY SANTACRUZ, IN",11/8/2014,,85,,
IN012070800,"BOMBAY SANTACRUZ, IN",11/9/2014,,87,96,
IN012070800,"BOMBAY SANTACRUZ, IN",11/10/2014,,86,97,
IN012070800,"BOMBAY SANTACRUZ, IN",11/11/2014,,87,96,
IN012070800,"BOMBAY SANTACRUZ, IN",11/12/2014,,87,,77
IN012070800,"BOMBAY SANTACRUZ, IN",11/13/2014,,88,97,
IN012070800,"BOMBAY SANTACRUZ, IN",11/14/2014,,85,92,
IN012070800,"BOMBAY SANTACRUZ, IN",11/15/2014,0.12,80,89,
IN012070800,"BOMBAY SANTACRUZ, IN",11/16/2014,0.12,84,91,
IN012070800,"BOMBAY SANTACRUZ, IN",11/17/2014,0,86,94,
IN012070800,"BOMBAY SANTACRUZ, IN",11/18/2014,,87,95,
IN012070800,"BOMBAY SANTACRUZ, IN",11/19/2014,,87,96,
IN012070800,"BOMBAY SANTACRUZ, IN",11/20/2014,,86,95,
IN012070800,"BOMBAY SANTACRUZ, IN",11/21/2014,,85,94,
IN012070800,"BOMBAY SANTACRUZ, IN",11/22/2014,,83,94,
IN012070800,"BOMBAY SANTACRUZ, IN",11/23/2014,,84,,
IN012070800,"BOMBAY SANTACRUZ, IN",11/24/2014,,85,96,
IN012070800,"BOMBAY SANTACRUZ, IN",11/25/2014,,85,95,
IN012070800,"BOMBAY SANTACRUZ, IN",11/26/2014,,84,94,
IN012070800,"BOMBAY SANTACRUZ, IN",11/27/2014,,82,95,
IN012070800,"BOMBAY SANTACRUZ, IN",11/28/2014,,82,95,
IN012070800,"BOMBAY SANTACRUZ, IN",11/29/2014,,82,94,
IN012070800,"BOMBAY SANTACRUZ, IN",11/30/2014,,83,94,
IN012070800,"BOMBAY SANTACRUZ, IN",12/1/2014,,83,94,
IN012070800,"BOMBAY SANTACRUZ, IN",12/2/2014,,83,96,
IN012070800,"BOMBAY SANTACRUZ, IN",12/3/2014,,83,94,
IN012070800,"BOMBAY SANTACRUZ, IN",12/4/2014,,83,,
IN012070800,"BOMBAY SANTACRUZ, IN",12/5/2014,,83,95,
IN012070800,"BOMBAY SANTACRUZ, IN",12/6/2014,,82,95,
IN012070800,"BOMBAY SANTACRUZ, IN",12/7/2014,,82,93,
IN012070800,"BOMBAY SANTACRUZ, IN",12/8/2014,,82,95,
IN012070800,"BOMBAY SANTACRUZ, IN",12/9/2014,,81,92,
IN012070800,"BOMBAY SANTACRUZ, IN",12/10/2014,,82,93,
IN012070800,"BOMBAY SANTACRUZ, IN",12/11/2014,,82,,
IN012070800,"BOMBAY SANTACRUZ, IN",12/12/2014,,82,89,
IN012070800,"BOMBAY SANTACRUZ, IN",12/13/2014,0.04,79,88,
IN012070800,"BOMBAY SANTACRUZ, IN",12/14/2014,0,76,,
IN012070800,"BOMBAY SANTACRUZ, IN",12/15/2014,,75,89,
IN012070800,"BOMBAY SANTACRUZ, IN",12/16/2014,,79,90,
IN012070800,"BOMBAY SANTACRUZ, IN",12/17/2014,,77,87,
IN012070800,"BOMBAY SANTACRUZ, IN",12/18/2014,,78,89,
IN012070800,"BOMBAY SANTACRUZ, IN",12/19/2014,,80,90,
IN012070800,"BOMBAY SANTACRUZ, IN",12/20/2014,,78,91,
IN012070800,"BOMBAY SANTACRUZ, IN",12/21/2014,,78,92,
IN012070800,"BOMBAY SANTACRUZ, IN",12/22/2014,,77,90,
IN012070800,"BOMBAY SANTACRUZ, IN",12/23/2014,,76,86,
IN012070800,"BOMBAY SANTACRUZ, IN",12/24/2014,,76,88,
IN012070800,"BOMBAY SANTACRUZ, IN",12/25/2014,,78,90,
IN012070800,"BOMBAY SANTACRUZ, IN",12/26/2014,,80,90,
IN012070800,"BOMBAY SANTACRUZ, IN",12/27/2014,,78,89,
IN012070800,"BOMBAY SANTACRUZ, IN",12/28/2014,,76,88,
IN012070800,"BOMBAY SANTACRUZ, IN",12/29/2014,,76,88,
IN012070800,"BOMBAY SANTACRUZ, IN",12/30/2014,,76,82,
IN012070800,"BOMBAY SANTACRUZ, IN",12/31/2014,,74,83,
IN012070800,"BOMBAY SANTACRUZ, IN",1/1/2015,,73,81,
IN012070800,"BOMBAY SANTACRUZ, IN",1/2/2015,,74,82,
IN012070800,"BOMBAY SANTACRUZ, IN",1/3/2015,,75,,
IN012070800,"BOMBAY SANTACRUZ, IN",1/4/2015,,79,89,
IN012070800,"BOMBAY SANTACRUZ, IN",1/5/2015,,79,90,
IN012070800,"BOMBAY SANTACRUZ, IN",1/6/2015,,78,89,
IN012070800,"BOMBAY SANTACRUZ, IN",1/7/2015,,77,87,
IN012070800,"BOMBAY SANTACRUZ, IN",1/8/2015,,77,88,
IN012070800,"BOMBAY SANTACRUZ, IN",1/9/2015,,79,91,
IN012070800,"BOMBAY SANTACRUZ, IN",1/10/2015,,78,90,
IN012070800,"BOMBAY SANTACRUZ, IN",1/11/2015,,77,87,
IN012070800,"BOMBAY SANTACRUZ, IN",1/12/2015,,77,87,
IN012070800,"BOMBAY SANTACRUZ, IN",1/13/2015,,77,90,
IN012070800,"BOMBAY SANTACRUZ, IN",1/14/2015,,75,85,
IN012070800,"BOMBAY SANTACRUZ, IN",1/15/2015,,76,,
IN012070800,"BOMBAY SANTACRUZ, IN",1/16/2015,,76,87,
IN012070800,"BOMBAY SANTACRUZ, IN",1/17/2015,,77,88,
IN012070800,"BOMBAY SANTACRUZ, IN",1/18/2015,,77,90,
IN012070800,"BOMBAY SANTACRUZ, IN",1/19/2015,,76,86,
IN012070800,"BOMBAY SANTACRUZ, IN",1/20/2015,,77,85,
IN012070800,"BOMBAY SANTACRUZ, IN",1/21/2015,,77,84,
IN012070800,"BOMBAY SANTACRUZ, IN",1/22/2015,,76,83,
IN012070800,"BOMBAY SANTACRUZ, IN",1/23/2015,,77,,
IN012070800,"BOMBAY SANTACRUZ, IN",1/24/2015,,76,85,
IN012070800,"BOMBAY SANTACRUZ, IN",1/25/2015,,78,86,
IN012070800,"BOMBAY SANTACRUZ, IN",1/26/2015,,75,85,
IN012070800,"BOMBAY SANTACRUZ, IN",1/27/2015,,74,,
IN012070800,"BOMBAY SANTACRUZ, IN",1/28/2015,,76,87,
IN012070800,"BOMBAY SANTACRUZ, IN",1/29/2015,,77,,
IN012070800,"BOMBAY SANTACRUZ, IN",1/30/2015,,81,93,
IN012070800,"BOMBAY SANTACRUZ, IN",1/31/2015,,82,94,
IN012070800,"BOMBAY SANTACRUZ, IN",2/1/2015,,80,92,
IN012070800,"BOMBAY SANTACRUZ, IN",2/2/2015,,77,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/3/2015,,80,89,
IN012070800,"BOMBAY SANTACRUZ, IN",2/4/2015,,82,93,
IN012070800,"BOMBAY SANTACRUZ, IN",2/5/2015,,81,96,
IN012070800,"BOMBAY SANTACRUZ, IN",2/6/2015,,80,91,
IN012070800,"BOMBAY SANTACRUZ, IN",2/7/2015,,77,86,
IN012070800,"BOMBAY SANTACRUZ, IN",2/8/2015,,76,85,
IN012070800,"BOMBAY SANTACRUZ, IN",2/9/2015,,79,91,
IN012070800,"BOMBAY SANTACRUZ, IN",2/10/2015,,81,93,
IN012070800,"BOMBAY SANTACRUZ, IN",2/11/2015,,80,88,
IN012070800,"BOMBAY SANTACRUZ, IN",2/12/2015,,80,91,
IN012070800,"BOMBAY SANTACRUZ, IN",2/13/2015,,80,90,
IN012070800,"BOMBAY SANTACRUZ, IN",2/14/2015,,79,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/15/2015,,79,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/16/2015,,80,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/17/2015,,81,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/18/2015,,78,87,
IN012070800,"BOMBAY SANTACRUZ, IN",2/19/2015,,79,88,
IN012070800,"BOMBAY SANTACRUZ, IN",2/20/2015,,80,90,61
IN012070800,"BOMBAY SANTACRUZ, IN",2/21/2015,,87,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/22/2015,,86,102,
IN012070800,"BOMBAY SANTACRUZ, IN",2/23/2015,,83,96,
IN012070800,"BOMBAY SANTACRUZ, IN",2/24/2015,,82,91,
IN012070800,"BOMBAY SANTACRUZ, IN",2/25/2015,,80,89,
IN012070800,"BOMBAY SANTACRUZ, IN",2/26/2015,,77,,
IN012070800,"BOMBAY SANTACRUZ, IN",2/27/2015,,76,84,
IN012070800,"BOMBAY SANTACRUZ, IN",2/28/2015,,73,82,
IN012070800,"BOMBAY SANTACRUZ, IN",3/1/2015,0.28,75,83,
IN012070800,"BOMBAY SANTACRUZ, IN",3/2/2015,0.2,76,83,
IN012070800,"BOMBAY SANTACRUZ, IN",3/3/2015,0,74,82,
IN012070800,"BOMBAY SANTACRUZ, IN",3/4/2015,,76,85,
IN012070800,"BOMBAY SANTACRUZ, IN",3/5/2015,,79,88,
IN012070800,"BOMBAY SANTACRUZ, IN",3/6/2015,,83,,
IN012070800,"BOMBAY SANTACRUZ, IN",3/7/2015,,83,94,
IN012070800,"BOMBAY SANTACRUZ, IN",3/8/2015,,81,90,
IN012070800,"BOMBAY SANTACRUZ, IN",3/9/2015,,83,95,
IN012070800,"BOMBAY SANTACRUZ, IN",3/10/2015,,83,96,
IN012070800,"BOMBAY SANTACRUZ, IN",3/11/2015,,85,96,
IN012070800,"BOMBAY SANTACRUZ, IN",3/12/2015,,88,102,73
IN012070800,"BOMBAY SANTACRUZ, IN",3/13/2015,,87,99,71
IN012070800,"BOMBAY SANTACRUZ, IN",3/14/2015,0.08,82,90,73
IN012070800,"BOMBAY SANTACRUZ, IN",3/15/2015,0,80,87,70
IN012070800,"BOMBAY SANTACRUZ, IN",3/16/2015,,80,88,
IN012070800,"BOMBAY SANTACRUZ, IN",3/17/2015,,81,,65
IN012070800,"BOMBAY SANTACRUZ, IN",3/18/2015,,85,,64
IN012070800,"BOMBAY SANTACRUZ, IN",3/19/2015,,87,99,66
IN012070800,"BOMBAY SANTACRUZ, IN",3/20/2015,,87,98,70
IN012070800,"BOMBAY SANTACRUZ, IN",3/21/2015,,86,96,72
IN012070800,"BOMBAY SANTACRUZ, IN",3/22/2015,,87,,74
IN012070800,"BOMBAY SANTACRUZ, IN",3/23/2015,,86,94,75
IN012070800,"BOMBAY SANTACRUZ, IN",3/24/2015,,87,,71
IN012070800,"BOMBAY SANTACRUZ, IN",3/25/2015,,90,,72
IN012070800,"BOMBAY SANTACRUZ, IN",3/26/2015,,86,94,78
IN012070800,"BOMBAY SANTACRUZ, IN",3/27/2015,,85,92,78
IN012070800,"BOMBAY SANTACRUZ, IN",3/28/2015,,86,,79
IN012070800,"BOMBAY SANTACRUZ, IN",3/29/2015,,87,92,78
IN012070800,"BOMBAY SANTACRUZ, IN",3/30/2015,,88,,74
IN012070800,"BOMBAY SANTACRUZ, IN",3/31/2015,,86,95,
